"","Program","Year","Period","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Measure","Applications","Bearing Type","Metric","Domain","Chemical Name","Code","Use","Value","CV (%)"
"123","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","METHOXYFENOZIDE","121027","INSECTICIDE","7,900",NA
"124","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","NALED","34401","INSECTICIDE","(D)",NA
"125","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","NEEM OIL","25006","INSECTICIDE","(D)",NA
"126","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","NEEM OIL, CLAR. HYD.","25007","INSECTICIDE","(D)",NA
"127","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","NOVALURON","124002","INSECTICIDE","5,600",NA
"128","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","PIPERONYL BUTOXIDE","67501","INSECTICIDE","(D)",NA
"129","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","PYRETHRINS","69001","INSECTICIDE","(D)",NA
"130","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","PYRIDABEN","129105","INSECTICIDE","(D)",NA
"131","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","SPINETORAM","110007","INSECTICIDE","3,800",NA
"132","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","SPINOSAD","110003","INSECTICIDE","2,000",NA
"133","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","THIAMETHOXAM","60109","INSECTICIDE","1,300",NA
"134","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","TOTAL",NA,"INSECTICIDE","231,600",NA
"135","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","ACIBENZOLAR-S-METHYL","61402","OTHER","(D)",NA
"136","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","CAPSICUM OLEORESIN EXTRACT","70704","OTHER","(NA)",NA
"137","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","CHLOROPICRIN","81501","OTHER","11,299,000",NA
"138","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","DICHLOROPROPENE","29001","OTHER","1,642,600",NA
"139","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","FLUTRIAFOL","128940","OTHER","3,900",NA
"140","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","GARLIC OIL","128827","OTHER","(D)",NA
"141","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","HYDROGEN PEROXIDE","595","OTHER","(D)",NA
"142","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","IRON PHOSPHATE","34903","OTHER","(D)",NA
"143","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","METALDEHYDE","53001","OTHER","(D)",NA
"144","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","METAM-POTASSIUM","39002","OTHER","(D)",NA
"145","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","METAM-SODIUM","39003","OTHER","(D)",NA
"146","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","PEROXYACETIC ACID","63201","OTHER","(D)",NA
"147","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009","6800","OTHER","(NA)",NA
"148","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","REYNOUTRIA SACHALINE","55809","OTHER","(D)",NA
"149","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB","CHEMICAL","TOTAL",NA,"OTHER","15,611,900",NA
"150","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB",NA,"NITROGEN",NA,"FERTILIZER","393,000",NA
"151","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB",NA,"PHOSPHATE",NA,"FERTILIZER","216,000",NA
"152","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB",NA,"POTASH",NA,"FERTILIZER","393,000",NA
"153","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB",NA,"SULFUR",NA,"FERTILIZER","(D)",NA
"154","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","AZOXYSTROBIN","128810","FUNGICIDE","0.234",NA
"155","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482","FUNGICIDE","(NA)",NA
"156","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","BACILLUS SUBTILIS","6479","FUNGICIDE","(NA)",NA
"157","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","BLAD","30006","FUNGICIDE","(D)",NA
"158","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","BORAX DECAHYDRATE","11102","FUNGICIDE","0.042",NA
"159","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","BOSCALID","128008","FUNGICIDE","0.354",NA
"160","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","BT SUBSP KURSTAKI EVB-113-19","6544","FUNGICIDE","(NA)",NA
"161","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","CAPTAN","81301","FUNGICIDE","1.693",NA
"162","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","CYFLUFENAMID","555550","FUNGICIDE","(D)",NA
"163","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","CYPRODINIL","288202","FUNGICIDE","0.316",NA
"164","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","DIFENOCONAZOLE","128847","FUNGICIDE","(D)",NA
"165","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FENHEXAMID","90209","FUNGICIDE","0.659",NA
"166","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FLUDIOXONIL","71503","FUNGICIDE","0.211",NA
"167","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FLUOPYRAM","80302","FUNGICIDE","0.119",NA
"168","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FLUXAPYROXAD","138009","FUNGICIDE","0.161",NA
"169","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FOSETYL-AL","123301","FUNGICIDE","(D)",NA
"170","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","ISOFETAMID","270000","FUNGICIDE","(D)",NA
"171","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","MEFENOXAM","113502","FUNGICIDE","0.5",NA
"172","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","MONO-POTASSIUM SALT","76416","FUNGICIDE","(D)",NA
"173","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","MYCLOBUTANIL","128857","FUNGICIDE","0.105",NA
"174","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","PENTHIOPYRAD","90112","FUNGICIDE","0.271",NA
"175","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","POLYOXIN D ZINC SALT","230000","FUNGICIDE","0.061",NA
"176","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","PROPICONAZOLE","122101","FUNGICIDE","0.112",NA
"177","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","PYDIFLUMETOFEN","90110","FUNGICIDE","(D)",NA
"178","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","PYRACLOSTROBIN","99100","FUNGICIDE","0.167",NA
"179","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","PYRIMETHANIL","288201","FUNGICIDE","0.658",NA
"180","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","QUINOLINE","55459","FUNGICIDE","0.095",NA
"181","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","SULFUR","77501","FUNGICIDE","5.471",NA
"182","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","TETRACONAZOLE","120603","FUNGICIDE","0.036",NA
"183","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","THIOPHANATE-METHYL","102001","FUNGICIDE","0.695",NA
"184","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","THIRAM","79801","FUNGICIDE","2.201",NA
"185","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","TRIFLOXYSTROBIN","129112","FUNGICIDE","0.119",NA
"186","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","TRIFLUMIZOLE","128879","FUNGICIDE","(D)",NA
"187","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","CARFENTRAZONE-ETHYL","128712","HERBICIDE","(D)",NA
"188","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FLUMIOXAZIN","129034","HERBICIDE","0.078",NA
"189","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OXYFLUORFEN","111601","HERBICIDE","(D)",NA
"190","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","PENDIMETHALIN","108501","HERBICIDE","0.923",NA
"191","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","ABAMECTIN","122804","INSECTICIDE","0.019",NA
"192","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","ACEQUINOCYL","6329","INSECTICIDE","0.299",NA
"193","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","ACETAMIPRID","99050","INSECTICIDE","0.129",NA
"194","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","AZADIRACHTIN","121701","INSECTICIDE","0.03",NA
"195","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","BEAUVERIA BASSIANA","128924","INSECTICIDE","(NA)",NA
"196","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","BIFENAZATE","586","INSECTICIDE","0.5",NA
"197","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","BIFENTHRIN","128825","INSECTICIDE","0.116",NA
"198","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","BT KURSTAK ABTS-1857","6523","INSECTICIDE","(NA)",NA
"199","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","BT KURSTAKI ABTS-351","6522","INSECTICIDE","(NA)",NA
"200","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","BT KURSTAKI SA-11","6519","INSECTICIDE","(NA)",NA
"201","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","CANOLA OIL","11332","INSECTICIDE","(D)",NA
"202","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","CHLORANTRANILIPROLE","90100","INSECTICIDE","0.063",NA
"203","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA","16329","INSECTICIDE","(NA)",NA
"204","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","CYANTRANILIPROLE","90098","INSECTICIDE","0.117",NA
"205","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","CYFLUMETOFEN","138831","INSECTICIDE","0.178",NA
"206","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","ETOXAZOLE","107091","INSECTICIDE","(D)",NA
"207","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FENBUTATIN-OXIDE","104601","INSECTICIDE","(D)",NA
"208","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FENPROPATHRIN","127901","INSECTICIDE","0.26",NA
"209","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FENPYROXIMATE","129131","INSECTICIDE","(D)",NA
"210","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FLONICAMID","128016","INSECTICIDE","0.087",NA
"211","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FLUPYRADIFURONE","122304","INSECTICIDE","0.182",NA
"212","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HEXYTHIAZOX","128849","INSECTICIDE","0.186",NA
"213","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","IMIDACLOPRID","129099","INSECTICIDE","0.457",NA
"214","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","LAMBDA-CYHALOTHRIN","128897","INSECTICIDE","(D)",NA
"215","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","MALATHION","57701","INSECTICIDE","1.807",NA
"216","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","METHOXYFENOZIDE","121027","INSECTICIDE","0.169",NA
"217","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","NALED","34401","INSECTICIDE","(D)",NA
"218","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","NEEM OIL","25006","INSECTICIDE","(D)",NA
"219","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","NEEM OIL, CLAR. HYD.","25007","INSECTICIDE","(D)",NA
"220","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","NOVALURON","124002","INSECTICIDE","0.077",NA
"221","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","PIPERONYL BUTOXIDE","67501","INSECTICIDE","(D)",NA
"222","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","PYRETHRINS","69001","INSECTICIDE","(D)",NA
"223","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","PYRIDABEN","129105","INSECTICIDE","(D)",NA
"224","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","SPINETORAM","110007","INSECTICIDE","0.071",NA
"225","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","SPINOSAD","110003","INSECTICIDE","0.094",NA
"226","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","THIAMETHOXAM","60109","INSECTICIDE","0.062",NA
"227","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","ACIBENZOLAR-S-METHYL","61402","OTHER","(D)",NA
"228","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","CAPSICUM OLEORESIN EXTRACT","70704","OTHER","(NA)",NA
"229","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","CHLOROPICRIN","81501","OTHER","188.284",NA
"230","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","DICHLOROPROPENE","29001","OTHER","111.391",NA
"231","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FLUTRIAFOL","128940","OTHER","0.114",NA
"232","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","GARLIC OIL","128827","OTHER","(D)",NA
"233","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HYDROGEN PEROXIDE","595","OTHER","(D)",NA
"234","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","IRON PHOSPHATE","34903","OTHER","(D)",NA
"235","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","METALDEHYDE","53001","OTHER","(D)",NA
"236","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","METAM-POTASSIUM","39002","OTHER","(D)",NA
"237","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","METAM-SODIUM","39003","OTHER","(D)",NA
"238","SURVEY",2023,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","PEROXYACETIC ACID","63201","OTHER","(D)",NA
